Id,Text,Target
285280271429931009,I'M SO UGLY,0
285280280061820929,I have the best girlfriend ever,1
285280330355707904,RT : I always want more,0
285280594722697216,RT : I'm fucking great,1
285280594735288320,RT :  I'm good..,1
285280611374100480,I feel good,1
285280628168073216,"I have the greatest friends, ever",1
285280682589188096,Fuck my life,0
285280682769526785,RT : I'm so stressed . It's ridiculous,0
285280720392421377,"i love my life,no my day",1
285280749727408128,Words can't describe how happy I am,1
285280762406772736,I hate life,0
285280787564199937,I'm in love,1
285280808535736320,I hate my life,0
285280846229938176,"RT : God I love my life, so glad I'm not YOU! üòÇüòÇüòÇüòÇüòÇ",1
285280854706626560,I'm so sad,0
285280917495365633,My life has gone to complete shit!!,0
285280917558284288,"Ugh, Max is pure perfection. I am so happy with my love life",1
285281001440169985,I'm just so happy with my life,1
285281001494675456,I'm in a really good mood,1
285281001578573824,"@Ciscofischer65 you have a life, I don't #lifeless",0
285281005751922688,Fired up is on..my life = complete,1
285281022558474240,RT :   i have adifferent number love,1
285281030787706881,RT : my life is a complete mess,0
285281097934319617,I hate my life,0
285281102267035648,RT :  I'm awesome,1
285281152502206464,I'm good,1
285281253203275776,RT : Shskzsjasakxhsjkansmsn. I hate my life,0
285281349483515904,no complaints I'm great,1
285281362146103296,my life is perfectly terrible,0
285281391581736964,nah I just don't feel good ',0
285281420941860864,i hate myself so much”,0
285281437723279360,Agreed RT : I'm very ugly,0
285281483923546112,RT : My life is a joke,0
285281513359151104,RT : I'm so stressed out.,0
285281580337987585,i am also blessed,1
285281626387267584,I love my life,1
285281718661943296,If anyone wants a good laugh you could text me. My life is a pretty good joke,0
285281823565697025,RT : I need more adventure in my life,0
285281940851015681,I'm sad :( nobody talks to me lls,0
285281945242447872,"RT : Pop a zannie I'm stressed, woop",0
285281974116024321,i hate myself more than anything,0
285281999663554560,I hate life,0
285282016516243456,said I'm beautiful,1
285282066831114243,THE CAKE WORKED I'M SO HAPPY,1
285282087823622144,Because I'm so fucking amazing! <3,1
285282104621801473,I'm Fine,1
285282129582104576,Damn I don't even know what's good,0
285282213745000450,Sigh...I'll never be happy,0
285282326831833089,lol i know it's so good,1
285282410843746304,I feel so bad,0
285282498815070208,RT @KiraCurtis9311: So am I like not allowed to be happy,0
285282549213827072,I am the worst kind of person,0
285282566007840769,Back to my lame life though,0
285282750402031618,They say I got everything that a nigga dream,1
285282775622381568,RT @YoShaun55: MY. LIFE. IS. SO. BORING,0
285282821684199424,I really am blessed and sometimes I don't realize how much. #thankyouGod #blessed,1
285282947706257408,I love bad bitches man,0
285282964454133760,RT :  I'm in love,1
285283048113721344,'Cause I want more.,0
285283077679357953,i want to die,0
285283266410446848,"life ' s good , i can ' t complain",1
285283312451334144,I don't feel good.,0
285283400011616257,bahaha I love my life niggah,1
285283459281346560,I'm lovin' the life I live. New Life,1
285283459423948800,It's becoming evident that I don't need any of you in my life. All you do is tell me I'm not good enough,0
285283534875275264,"No I'm not lucky, I'm blessed",1
285283580958097408,RT : I'm not good,0
285283794905346048,"Starting to feel like I'm a "" Fuck up "" already",0
285283799049334784,I am too blessed to be complaining,1
285283803277176833,makes my life complete,1
285283815792971776,RT : i hate myself so much,0
285283895358935041,I do not feel goodüòí,0
285283920717701120,RT : I have the best days with you,1
285284113680838657,God has  truly blessed me,1
285284168177422336,I am blessed,1
285284247923740672,I love my life and all of the people in it,1
285284260385017856,RT : I hate being up by myself,0
285284272934367232,I'm a fuck up😏 #sorrybitch,0
285284335861522432,Seriously in the best mood ever! I love my life üòçüòòüòò,1
285284457584414720,I'm incredibly sad,0
285284465910108160,I'm not happy,0
285284499481317378,I'm gorgeous.,1
285284507932835840,fuck my life,0
285284537368444928,I swear I have the worst anxiety,0
285284566627930113,But i like the single life,1
285284566686646272,I don't feel so good,0
285284570805452800,but I'M perfectly fine,1
285284625457221632,ha i have none,0
285284654695735297,"I swear i love my life, &my lil itty bitty family",1
285284696559079424,lol cause I'm lowkey bad,0
285284726061793280,RT : I like my dreams better than real life,0
285284742792896513,God Bless Me. Amen,1
285284780667457536,I couldn't ask for a more comfy situation,1
285284788741472256,Yeah I'm fine,1
285284792965144576,I hate myself for this,0
285284797377548288,"RT @kaaaaali: pretty much my life. which, is sad. http://t.co/XkYWvAzS",0
285284805699043328,RT @vonnsanity: What a boring life I have,0
285284835185020929,Fuck my life,0
285284847646289920,I'm a sad person lol idc,0
285284923143778304,Iike really my life is a joke,0
285285053196558336,I love myself,1
285285065724919808,I have no life,0
285285069973770240,Fuck my life,0
285285137137164288,RT :  and I'm feeling good,1
285285170607685633,RT : I'm uncomfortable,0
285285179046641664,RT : I'm so ugly. Äù,0
285285183224152066,": I'm HAPPY!!!	1
285285246147121152	lol naa.. I'm good	1
285285250194628608	I have never felt so useless nd scared in my life	0
285285288199213056	RT : I need a change	0
285285388526952451	I'm good	1
285285485239230465	I don't feel good üò∑	0
285285531326218240	i have shitty friends	0
285285556403965953	I'm forever good	1
285285556521414656	Well.... I'm Happy	1
285285573336387584	RT : I'm so blessed	1
285285590151356417	RT : I have a good feeling about 2013	1
285285610938331139	I am the best in the world at just about everything	1
285285664931606528	I dreamed my life would be different from this hell I'm living	0
285285678047166464	I'm so proud man	1
285285741142089728	RT : Damnn, I'm feelin good	1
285285749476163584	RT : Fuck my life	0
285285791305981952	Cant really explain how happy I am. I feel like the luckiest girl in the world. Wouldnt and won't change a thing.  Perfect. <3 @Joshua_rinks	1
285285795672244224	RT : I'm HAPPY!!!	1
285285854245687296	I don't feel good	0
285285917177044993	RT @_AdorablyTatted: - I agree life sucks but I wnna #Succeed	0
285285917235744768	r u sayin I am ugly	0
285285971807846402	RT : I really hate bein by myself	0
285285996986249217	RT : I'm unm ots feeling good	1
285286034743373826	Everything that I get going good	1
285286047355645952	Why am I so sad	0
285286135343755264	Wow I suck at life	0
285286147482083328	I'm in love üòçüòç	1
285286231535935488	RT : I'm in love with my life#YFC	1
285286248447356928	I'm truly happy with where this life is headed you can't see it yet but I see this shit clear my nigga	1
285286269246902273	I'm good	1
285286298925801472	I love myself	1
285286374389731329	RT : I'm HAPPY!!!	1
285286391338901504	I am in love	1
285286395386396672	RT : I have no life :'	0
285286403695321088	I'm feeling good	1
285286407931572225	I feel so bad __	0
285286407965134849	I get what i really really want x	1
285286412109086720	@SamuelVences Same here! Life is just great. Nothing else I could ask for	1
285286491914137601	I mean.. I'M PRETTY FUCKING AWESOME	1
285286516798922752	Fuck I suck	0
285286558830047232	I'm happy with everything in my life. I'm thankful for everything and everyone in my life	1
285286634331713536	I'm starting to realize my whole life is just a continuous struggle	0
285286726526709760	all I want and need come true	1
285286797880209410	I won't change anything in my life	1
285286802170970112	I love my life man I really do	1
285286819074043905	RT @karlass_: @abigahilx YEAH THIS IS MY SAD LIFE	0
285286869233696769	I'm loving this single life though. ;DD	1
285286877509074944	Hands down I have the best boyfriend ever ☺😍	1
285287079057956864	I'm so happy	1
285287091657666561	Why don't I feel good	0
285287167100588032	#TweetLikeSwagFags I'm fabulous ‚ù§üíúüëëüëå	1
285287246721077249	Fuck my life. Fuck this stupid bullshit. I want out as soon as possible	0
285287250953109504	My life is perfect	1
285287263523438593	I'm awesome	1
285287267734519808	Dawson's Creek. Because I fucking hate myself	0
285287309652393985	I want total change with my personalities	0
285287317780959233	I love my fans like i love myself	1
285287389398716417	I'm On Top Of The World Just Chilling Here	1
285287393714647041	I'm craving for ur Love	1
285287393744023552	I love myself the way i am	1
285287402044526594	fuck my life	0
285287435670278144	Love my life!  ‚ò∫üëç	1
285287456599855105	I have the biggest plans for my life	1
285287519426338818	Cupid ... I dont need no love in my life	0
285287523750653952	RT : I make the best out of everything	1
285287574065520640	I love my life and all the people thats in it	1
285287590851129344	RT : I'm happy.	1
285287670018605057	My life is the shit I guess this was meant to be	0
285287674540068864	I'm doing my life so wrong	0
285287699995303936	I just want to be happy again	0
285287729250586624	but yeah. i'm extremely happy	1
285287750024966146	I am super	1
285287828265521152	I suck	0
285287875870851072	RT @C_Calcaterra: I just want to be happy again	0
285287989033181185	Bitch please, I'm fabulous.	1
285288039486459904	I'm living life no regrets	1
285288056263671809	RT : i think myself into bad moods	0
285288077180690433	awh damn I'm good	1
285288094142435328	I don't feel good	0
285288165365923840	I'm bad	0
285288199079739394	I have the best boy bestfriend ever	1
285288295292866560	I have never felt more sick in my life	0
285288333159051264	I'm forever awesome	1
285288333247119360	i hate myself fo dat	0
285288362527576064	RT : I'm having the best time 🎶🎵	1
285288391787028480	RT : well I'm happy üòä	1
285288475790561280	I'm dying of boredom	0
285288505050013696	I'm good	1
285288509177221120	I'm blessed how are you	1
285288530278744065	I'm slick not feeling good	0
285288576323817472	Hate my life.. Need you.. @Biancalovessami	0
285288685530910720	sry brb I'm in love	1
285288710537363457	I just want to be happy again	0
285288794482147328	RT @gingervitus_: guess who's happy? I AM	1
285288815390756865	RT : I'm hard to love	0
285288911914274818	I really have no one to talk to .. Sad life	0
285288932885790720	RT : I make the worst mistakes	0
285288966528311296	no I'm not happy	0
285289041937698816	I'm feeling good	1
285289054587719680	I HAVE THE WORST HEADACHE	0
285289075404046336	RT : Lowkey, I'm an extremely unhappy individual	0
285289176033800192	RT : I like being by myself	1
285289176121892864	i hate myself.. god so fucking much	0
285289176335785985	I have no life anymore honestly	0
285289205515571202	I have some amazing people in my life	1
285289222213091328	i have no energy at all	0
285289285198962688	RT : I am happy	1
285289302060052480	RT : i'm a bad girl... hewhewhew	0
285289322909937664	How am I suppose to act happy when I'm not	0
285289335216017409	RT : I love my life	1
285289350093209600	oh-fucking-k i'm done with life	0
285289373388382208	I'm in love	1
285289402656227328	is it because i'm ugly	0
285289427767554048	I'm sad.	0
285289452933349376	RT : I have such an awful personality.	0
285289494884798464	I'm good	1
285289557967134721	Lmao I swear the craziest shit happens to me	0
285289591555121152	Ew I don't feel good	0
285289616595091457	cuntherine: i am¬†genuinely¬†paranoid that everyone secretly hates me and thinks i am really annoying and ugly...	0
285289650107584514	I'm one happy lady.	1
285289666960318464	My life is filled with joy	1
285289713064083456	RT : I'm genuinely happy	1
285289729770008576	I don't even hide that I'm unhappy. People just don't care	0
285289843070738433	My life sucks rn	0
285289914285838336	yes I'm blessed ...can't complain	1
285289918572412929	I'm just a teenager, who admits he's suicide prone. My life is doing pretty good, so that date is postponed for now""",1
285289926856175616,Damn I'm comfortableüëºüôè,1
285289998301925376,i really don't feel good,0
285290010662559744,I don't feel good,0
285290040173670400,bullshit . I dont feel good,0
285290052756578304,RT : I feel good,1
285290077855297537,I have the best friends ever!,1
285290149238165505,"If I had enough courage, I'd probably suicide",0
285290170155159552,my life is real fuckin good,1
285290174542389249,Could be blasting Call Me Maybe on campus to this day. I love my life,1
285290254192242690,LMFAO I'M BEAUTIFUL. <3,1
285290400749596673,Fuck my life,0
285290413437366273,RT : My life is a joke,0
285290438502526976,I love   with all my life <3,1
285290442877181952,RT : I have a boring life,0
285290572825112576,RT : My life is so boring,0
285290602214617088,"Real Talk , I really like Being myself",1
285290610708078592,RT : . I love myself,1
285290660804833280,Good morning! The sun is shining on my face. It's beautiful but I don't like it! Just fuck my life,0
285290755877117952,Who cares about my boring life,0
285290769898668033,I'm Good,1
285290816149274624,RT : My life is so boring,0
285290904309342208,My life sucks #,0
285290921111744512,I'm in love <3,1
285290962450776064,I'm feeling so good,1
285291000665096193,I'm BAD,0
285291021678555136,RT : My life is getting boring ha ha ha,0
285291034274041856,"Joe WAlsh "" life's been good to me so far""great drinking song",1
285291101328379904,I have the best big sister 😎,1
285291172602187776,RT : My life is getting boring ha ha ha,0
285291206248906752,RT : caution: i am perfect,1
285291222975803392,i get a good feeling,1
285291285886164992,RT : Lmfaoo I love my life,1
285291290172743680,I hate my life,0
285291348813287424,no I don't I'm perfect,1
285291357323530240,I just love life man,1
285291441100558336,iPod is fine I'm fine,1
285291478832525312,I'm so happy,1
285291558658531328,my dreams is comin' true amen O,1
285291575397986304,"I'm the biggest fuck up ever, all I do is fuck things up especially the things in life are good",0
285291579554533376,on the real i'm a good person,1
285291596377894912,:) (my life is complete) lol,1
285291596440821760,"I have the worst luck, I sweaar",0
285291608776257536,:  Fb I'm fine,1
285291688518369281,RT : I have the best friends ever!,1
285291692691689472,RT  Boy I feel good,1
285291728997588992,Damn I feel good.,1
285291747427360769,RT : I love my life,1
285291793417924608,I'm Ryan gosling sad,0
285291827001716736,fuck my life,0
285291835524513793,RT : I have no life 😂,0
285291923382624256,I'm in a good mood,1
285292049316589568,i like life & enjoy tweeting about it,1
285292118849773568,I'm the best,1
285292204413550592,RT : I hate my life,0
285292233891143682,I'm just that good,1
285292263159001088,RT @HatingOnHayden_: All I want is just to be happy,0
285292271690207232,RT : My life is getting boring ha ha ha,0
285292380733714432,Amazing. I cannot believe this. My life is a shitfest.  LeBron James http://t.co/Z2Zhgt10,0
285292397485780993,"My life, my life  Makes me wanna run away  But there’s no place to go, no place to go",0
285292401755557888,RT : I love the life,1
285292414053273600,"I only want to be happy, that's all",0
285292443493072896,But like always I'm somehow the bad guy to people,0
285292514762694657,my life is my enemy,0
285292514892738562,oh I love my life,1
285292544340930560,Gosh I really have no life lol,0
285292548325511168,I am my own beautiful,1
285292665749250048,I Have Good Friends,1
285292707872645120,Cause I'm the best,1
285292749765361664,RT : Back in my depressed mode,0
285292816932937728,Wish my life could've been different,0
285292825241845760,Heartbroken once again... It's an endless cycle I just want out of!!! Can I ever be happy for real just once?!? :',0
285292858645295105,"hey man, I have fun",1
285292900907114498,RT @nonaa_026: I can't even explain how happy I am.,1
285292925443768320,"So content with my life, wouldn't change anything besides wanting my boyfriend to be home with me..2days #happy __",1
285292950878056448,RT :  yea I'm good,1
285292984583483392,I'm just the best,1
285293009703153664,I love my life,1
285293034948677632,I'm totally in love üòç,1
285293054003400704,Dinner lmao because I'm awesome,1
285293056012451841,RT :  I'm ugly,0
285293064250093569,RT :  I'm good,1
285293131237310464,I'm ugly,0
285293165001465856,I hate my life :(,0
285293194369982464,I am such a shitty person lololool doone,0
285293252872138752,no I'm good,1
285293257192255489,RT : I'm higgh like 90% of my life haha,1
285293269770973184,I just want to be happy again,0
285293286577545217,"Man, I have the greatest friends and husband",1
285293374846676992,I'm a happy camper,1
285293450264453121,All my life ive been considered the worst,0
285293479414886401,Fuck my life,0
285293487916740608,Everyday I'm getting closer to my dreams,1
285293534066642944,Nah. I'm good,1
285293534154723329,RT : ANDA WANTS ME YES LIFE IS COMPLETE,1
285293538340634625,My life is just a big ball of awkward,0
285293597044121600,RT :  all my dreams come true,1
285293634620907520,I believe I have the worst attutide ever smdh,0
285293668112420865,I have the best girlfriend ever,1
285293701939486720,I'm in a really good mood,1
285293731417042945,fuck. my. life,0
285293747917451264,RT : I'm blessed. ‚ù§,1
285293768926715904,"RT : I love my life. No matter it's good or bad, I know God is always with me, and that's more than enough",1
285293773322346496,Man I don't feel good,0
285293781614473216,RT : Guess I'm doing kinda good,1
285293785653600256,I'm so bad,0
285293789965348864,Ughhhh so fuxking pissed off -.-t I FUCKING HATE MY LIFE. OMFGGGGGGGG . WHYYYYY,0
285293932538101760,I hate myself,0
285294012187942912,I'm sad,0
285294024892502017,RT : I'm beautiful,1
285294045914361856,@EPHUDSONPROMO @OfficialKhalilU my life sucks. & im a shit person,0
285294054080647169,I'm in love,1
285294079393292288,RT : I've just shit myself,0
285294117200740352,But I'm good,1
285294154626498560,My life= complete,1
285294414841135104,I have the BEST sister,1
285294427449204736,I don't feel good,0
285294480003833858,I'm in love.,1
285294557615247360,Cuz I'm depressed,0
285294595305254913,I suck at everything,0
285294666348371969,i am not happy,0
285294666503569409,I have the best boyfriend 😌💁,1
285294666646171648,And I'm damn proud,1
285294679057104897,I'm comfy,1
285294687542206464,I'm good,1
285294712523481088,I'm overflowing with happiness,1
285294738012258304,RT : i have no life,0
285294750356082689,I've been blessed with so much,1
285294804886228992,RT : i have no life,0
285294855352115201,Anyway I'm proud,1
285294914005258240,I hate how I do this,0
285294939284328448,I'm ugly,0
285294993634119680,CAUSE I'M PERFECT,1
285294997996179456,I'm HAPPY!,1
285295089931153408,RT : I am not even sure what I want any more,0
285295102841196544,GOD thinks that I am is very happy. NO. This is a big mistake,0
285295119530352640,I love my life at times like this,1
285295169803268097,RT : I am completely in love,1
285295174001758209,I don't feel good,0
285295203361906688,RT : I have no life,0
285295220197830656,Pitch perfect is my life really,1
285295253714526208,RT : I can see myself being happy in the future,1
285295295762407425,neither I'm perfectly fine,1
285295394857025537,I'm sad,0
285295404696866817,Thank you GOD fa blessing me much more than I deserve . #HeartOfWorship,1
285295424951181312,I hate my life,0
285295463471656960,RT : I hate myself,0
285295518144425984,RT :  I have a good relationship,1
285295528340750336,People always think I'm the bad guy,0
285295534791606272,"yup! I have the best ""pussy/vagina/cunt",1
285295601871122432,My life perfectly terrible,0
285295614454018048,wow i hate my life alot but on good days i hate my life,0
285295643923210241,I have no life,0
285295647593218048,I am in love,1
285295656497721344,I'm still good,1
285295719185776640,I'm in a good mood,1
285295719240314880,I suck,0
285295769571950593,"The office is on, my life is complete",1
285295794758766592,I'm happy with who I am and who I will be in the future,1
285295824127262720,They might blasting Call Me Perhaps on campus to this day. I love my life,1
285295899591204864,":) , i feel good",1
285295899616358401,I need change in my life,0
285295983624069121,Wow...I'm awesome,1
285295991991705600,I feel good,1
285296034052198400,I'm good,1
285296128793133057,My life is about perfect,1
285296142965673985,:( i am no longer a happy camper,0
285296147285819392,I never felt so sick in my life...this sucks)',0
285296151249436672,I have some great people in my life.,1
285296165866569728,tell me I'm beautiful,1
285296214096875520,I'm good at what I do,1
285296247785549824,I'm in a damn good mood,1
285296252181172225,i have no life,0
285296361014960129,I hate how college has messed up my life,0
285296394644893697,I'm just not happy,0
285296411313053696,RT : I'm hard to love,0
285296461007183873,Yes (: I'm fine,1
285296482666549248,I feel so good,1
285296524752191488,RT : I'm at peace,1
285296528824872960,RT : I dont know how some people just seem to love themselves so much while i hate myself so bloody much,0
285296570780508160,It's all the little shit that gets to me,0
285296581257883648,I JUST MADE THIS I AM PISSING IDK MAN I HAVE NO LIFE,0
285296583313068033,I'm falling in love,1
285296625360990208,RT : I'm happy with what I have,1
285296650451296256,RT : I think my life is perfect enough. Alhamdulillah,1
285296658898644992,Photo: vanessaxox0: my life sucks.,0
285296713340686336,I'm Beyond Blessed,1
285296776267845633,Aww gone already I'm so sad,0
285296784702599169,"I feel bad :,( I'm so very sorry",0
285296788980776960,I'm so boring,0
285296801366544384,I'm falling in love,1
285296830642794496,I don't feel good,0
285296910514913280,Damn Man I'm Wayy In Love,1
285296927292153856,I’m a bad person lol,0
285296927296335872,I don't feel good,0
285296935659782144,I'm fine,1
285296990106046464,I think it's because I'm stressed,0
285297023731785729,RT : I'm really hate my life,0
285297069885886464,I'm a terrible person,0
285297077074944001,Yes (: I'm fine,1
285297128438390785,nahh i'm good,1
285297250253549568,#NAME?,0
285297258562469888,God Has Truely Blessed Me,1
285297262786129920,I don't feel good.,0
285297459809366016,i'm in love,1
285297518521245696,tired of pretending to be happy when all I want to do is cry,0
285297543947112448,I'm ugly,0
285297556433559553,I don't feel good,0
285297560770473984,i'm fine,1
285297568932573184,"RT : my life is such a mess, omfg",0
285297623408185344,I'm so ugly,0
285297623613730816,omfg i have the best character voices ever,1
285297673840521217,RT : I don't feel good,0
285297673932791808,I don't think I'm good,0
285297682388488192,I feel so happy,1
285297686477942784,I swear I've never been so happy,0
285297707403325440,I'm happy,1
285297740903227392,RT : I love my life and the people in it,1
285297757542035457,RT @JayeSSee777: Hate my life,0
285297824764133376,yea I'm good,1
285297836948615168,RT : I love myself,1
285297896092487680,Lawl I have no life 😭,0
285297975968796672,I have the best life.,1
285298038799470592,I'm too comfy,1
285298105824464896,I'm in a fuck shit up mood ok,0
285298147738128384,I'm fine,1
285298349018599424,Looking back on my life.... Im happy,1
285298370132725760,I KNOW I AM BAD,0
285298386813468672,I have the best bf ever,1
285298403708137472,I sware life is a bitch,0
285298433043070976,RT @EvergreenJC: Watashi no jinsei wa saik_ da. _________ 'My life is awesome',1
285298449870630912,RT : i am so happy,1
285298508586704896,I'm happy. Very happy. Really i am,1
285298516937543680,MY LIFE IS COMPLETE O LOVE YOU GOODNIGHT,1
285298537774845952,“:  preach it” I hate myself for being awake.,0
285298592342749184,I LOVE my life ! FUCK WHO DONT,1
285298688845287424,My life is so boring,0
285298693018644483,Watashi no jinsei wa saik_ da. __ _______ 'My life is awesome',1
285298713491017729,I'm so blessed,1
285298735053938688,Life has killed the dream I dream,0
285298772752334849,RT @madalynfarkas: I can't sleep. I am not happy. #BadDay,0
285298823293722624,"I know I complain much, but I really am happy. I'm blessed with wonderful people who make this life bearable",1
285298948908933120,I really hate my life ugh 😡 😡,0
285298961403748352,I'm doing great,1
285299028789444608,RT : I Love my life & ALL the ppl dats in it <3,1
285299049563844608,I'm a good dude,1
285299108254740480,RT : I'm actually having fun(:,1
285299124985802752,RT : I'm in love,1
285299125224890369,RT @ChrisBigJohnson: Looking back on my life.... Im happy,1
285299133386989568,I'm very happyüèä‚òÄüëôüëØüëçüíùüéÅ,1
285299137497427968,I'm sad,0
285299246759043073,good. I'm so happy üëèüëè,1
285299301243031552,They think I'm a bad girl,0
285299372558778368,I know I'm amazing,1
285299490011889664,I'm good,1
285299490104160257,I have no life,0
285299531732619265,@CaytlynMcAdam ugh story of my life. Hate it,0
285299535998242818,God bless me :p,1
285299536191160320,I hate being up by myself,0
285299553001930753,Ahahaha I'm A Good One,1
285299599080574976,I like to be to myself at times,1
285299603182583808,Honestly I love my life no thanks to  &,1
285299620005949441,RT : Man I Love My Life And The People In It,1
285299628323241984,I fucking suck lol,0
285299666076192770,": I like to be to myself at times	1
285299695595704321	I hate myself	0
285299703871062016	I'm a good boy	1
285299733239562240	i love my life	1
285299754131390465	I hate myself	0
285299766953406464	RT : I don't feel so good	0
285299821198319616	gosh, i love how nonchalant i am.. haha	1
285299828118925313	i am not perfect	0
285299837501599744	I actually couldn't be any happier.	1
285299859219693569	RT : I don't want nobody else	0
285299980825133057	I'm sad	0
285299997480714240	Wil And I Have So Many Good Memories	1
285300018485796864	I live a sad sad life of constant bullying	0
285300069815681024	I'm so in love.	1
285300102350909440	I got a pocket full of sunshine	1
285300119262355456	I'm terrible	0
285300119287521280	RT : I'm too stressed for sleep	0
285300161163440128	RT : I have amazing friends....at college.	1
285300194545917953	‚Äú: I don't feel good üò∑	0
285300198387888128	my life all dumb and shit lmfaoo	0
285300312288423936	Going through life with all this pain thrown in my face when all I want is to be...HAPPY	0
285300312313565184	Hello i am a bad girl	0
285300349764501504	RT : I regret this life style	0
285300356030820352	My dog thinks I'm beautiful	1
285300362490028032	because I'm awesome	1
285300395893465088	I'm sad	0
285300400104550400	Whatever i'm the opposite of perfection	0
285300433591873536	i'm good at everything i do. lol	1
285300467209216000	@YoMillz yus, life goal complete. I'm now satisfied""",1
285300513552093184,my life is complete,1
285300555310571520,I'm definitely not that good,0
285300563690786816,bitch i'm still fabulous,1
285300614232174592,I know I'm bad,0
285300656036786176,"*smiles* I promise, I'm fine",1
285300739826405379,‚Äú: I dont feel so good,0
285300785959542784,idc I'm happy,1
285300794453024770,Why am I so sad,0
285300823922180097,I'm happy,1
285300853370413056,fuck my life,0
285300865840066560,RT : I love my life,1
285300920433119232,i think im in love,1
285300953668784129,"wow, i'm bad",0
285301083818061824,RT : I been too good man I swear,1
285301088050089985,Am I a good person,1
285301155129606144,I'm sad ... üíî,0
285301310369177600,"it's sucks to be me , phone dry",0
285301448739262464,"I'm a good guy, right",1
285301482318860288,"there so amazing, I'm in love Ô£ø√º√≤√ß",1
285301524169641984,I love that I'm pretty awesome,1
285301528435245056,Fuck my life,0
285301591383371777,I love myself,1
285301650065870848,I'm in love,1
285301675248467968,I'm good,1
285301700384919552,RT @AYungHandsomeMF: Fuck your life I love mine,1
285301708815495169,I'm good,1
285301742487339008,Cause I have no life,0
285301792647032832,Pitch Perfect is my life #moviesthatmakeyoucry #oflaughter,1
285301914348961792,RT : I'm the bad person I guess,0
285301952101879809,I feel happy,1
285302035996364800,I'm so happy,1
285302056800092160,ehh I think I'm good,1
285302090375507968,I'm a good artista,1
285302153403322369,RT : I'm so boring,0
285302199427428352,Fuck with my life (⌣̩_,0
285302199549063168,I'm so proud.,1
285302237129998336,Im good at what I do! Ha,1
285302249679376384,I'm not a afraid of losing as long as give my all each time I try I'm fine,0
285302249742274560,i'm still sad :',0
285302455313514498,RT : I'm ugly...,0
285302501400526848,I feel like I'm on top of the world with your love,1
285302551811866625,My life isn't perfect but it does have perfect moments,1
285302648209567744,I am so sad,0
285302719776964608,Nah i'm good,1
285302753423675392,#6 I'm a disappointment,0
285302795127627776,I am so happy,1
285302811808378880,I sleep good knowing everything is good,1
285302899960061952,I LOVE MY LIFE,1
285302958311239680,RT @KayleeKnorr: I have such a good life (: living it up w/ @Hann_Vann @MissLeah324,1
285302971355516928,RT : I'm just keeping myself happy,1
285302975570780160,RT @katherineb__: I wish there was a way to describe how happy I feel with my life.I'm not trying to brag I just want to show that it's,1
285303046592946178,So apparently I'm ugly...,0
285303055115776001,there was so much more i wanted,0
285303059251359744,I don't  feel good.,0
285303071947505664,I'm in love,1
285303118030315520,I'm just so miserable with life,0
285303138997641216,I love life,1
285303143150002176,I want to die,0
285303185097244673,‚Äö√Ñ√∫: i need more,0
285303189539004416,"RT @BlahBlahBlahh_: #jamaicanlyricsyouliketoscream i am blessed , i am blessed , everyday of my life i am blessed _",1
285303252315156481,So i guess i hate myself,0
285303352970076160,I don't feel good,0
285303365611687936,RT : I'm proud to say I love my life an the people in it üíï...... i couldn't ask for anything better !!!!!,1
285303369684373504,Fuck I don't feel good,0
285303432758296578,I'm happy,1
285303449254510592,I've made like the worst mistakes ever,0
285303533237055488,Yeah what happen to my life is terrible,0
285303579290501120,I have some interesting friends,1
285303579445719041,I'M BAD I'M BAD.....,0
285303616800165888,RT : I've just shit myself,0
285303659036823553,"no I'm Happy. What am I saying? I'm so fucking happy. All the time, I mean why the fuck shouldn't I be? I'm so fucking peachy",1
285303684181663744,yup lol i'm the best,1
285303709355888640,RT :  ‚ô• i love so much is my life haahaha,1
285303751449923584,Absolutely love my life.,1
285303810069499904,haha I'm so happy,1
285304049056772096,I officialy have no life...,0
285304191952494592,RT : I have some amazing friends 😂,1
285304229562830849,I have no life,0
285304262987227136,I know devan 😥 my life sucks,0
285304338635689985,Fuck me and my movie-type life,0
285304342905503744,RT @BlessedNfull_: Thank You Jesus For Blessing Me Each And Everyday.. I Love You! xoxoxoxo,1
285304387553857536,I love my life.lol (y,1
285304468730429440,Honestly I think I'm ugly,0
285304485314703361,I love laughing it makes life so much fun for me,1
285304502293237762,I have such attractive friends,1
285304565245558784,I'm good,1
285304592315596800,My life in a nutshell head ass _,0
285304728836005889,RT : I know i look good,1
285304745323802624,I have the best boyfriend ever,1
285304753779523584,I have the worst headache.,0
285304783387123712,I'm sick and it sucks,0
285304875376578561,I'm not feelin the love,0
285304904900284416,"(No really, I'm fine",1
285304913246945281,I am so awesome,1
285304955382951936,"sorry, i have to pretend i have friends",0
285304980355833857,I have the best friends ever!!! Thanks guys,1
285305005513269248,I'm blessed to have what I have,1
285305089395150849,RT @_TaylorrGang: I just wanna start my whole life over,0
285305135612178432,Fml I'm so uncomfortable,0
285305177517481985,have a great life and make everything in my list come true,1
285305206894362624,"I got what I want and need, life is great!",1
285305211084484608,I'm so perfect,1
285305269762801665,I talk too much i have no life,0
285305277958455297,"Well duh,I'm fabulous.",1
285305336758411265,I hate feeling disappointed myself,0
285305358052909056,RT @5undrop: I wish I could be happy,0
285305403976335361,I'm happy,1
285305408103542784,NYE  I CANNOT BELIEVE THIS SO HAPPY,1
285305471085203457,Everything good in my life I fuck up,0
